Recency,Frequency,Monetary,Cluster,Segment
189,1,232.21,1,Occasional
7,2,423.36,0,Regular
58,4,1309.14,0,Regular
56,2,854.66,0,Regular
72,4,684.4200000000001,0,Regular
51,1,307.78,0,Regular
316,1,249.0,1,Occasional
366,1,289.35,1,Occasional
28,4,6287.77,0,Regular
38,1,656.25,0,Regular
17,5,1880.22,0,Regular
51,6,3506.54,0,Regular
3,33,14589.04,3,High-Value
21,2,618.09,0,Regular
262,1,517.55,1,Occasional
59,3,709.38,0,Regular
18,3,635.41,0,Regular
65,2,725.18,0,Regular
87,1,620.4,0,Regular
249,1,535.34,1,Occasional
2,6,2424.94,0,Regular
246,1,175.2,1,Occasional
8,11,3799.4900000000002,0,Regular
156,3,734.13,1,Occasional
133,1,375.0,0,Regular
295,1,76.32000000000001,1,Occasional
4,2,280.52,0,Regular
42,5,2053.02,0,Regular
268,1,1829.04,1,Occasional
49,5,1824.23,0,Regular
8,9,3092.04,0,Regular
15,3,656.69,0,Regular
281,1,348.2,1,Occasional
64,2,1025.44,0,Regular
1,19,5533.67,3,High-Value
251,1,37.4,1,Occasional
231,2,856.6,1,Occasional
16,3,822.48,0,Regular
10,27,3787.6,3,High-Value
7,4,1822.97,0,Regular
50,6,1885.05,0,Regular
58,1,73.2,0,Regular
94,5,1140.21,0,Regular
15,6,1418.32,0,Regular
125,3,1009.5500000000001,0,Regular
93,4,1037.59,0,Regular
49,1,331.95,0,Regular
137,1,197.9,0,Regular
60,1,215.83,0,Regular
99,8,10254.18,0,Regular
72,1,305.54,0,Regular
71,4,6617.65,0,Regular
66,1,338.71000000000004,0,Regular
63,6,1158.79,0,Regular
16,2,529.41,0,Regular
22,12,4006.94,0,Regular
31,15,6911.4400000000005,3,High-Value
44,4,981.86,0,Regular
15,2,215.48,0,Regular
39,1,215.08,0,Regular
2,13,5180.52,0,Regular
236,1,314.45,1,Occasional
74,1,400.68100000000004,0,Regular
3,2,1068.8700000000001,0,Regular
2,4,1863.47,0,Regular
360,1,365.27,1,Occasional
58,4,592.9,0,Regular
22,1,384.18,0,Regular
30,4,757.63,0,Regular
54,4,537.0600000000001,0,Regular
24,1,394.38,0,Regular
44,2,664.26,0,Regular
88,5,2262.62,0,Regular
1,18,21086.3,3,High-Value
88,1,547.02,0,Regular
18,2,690.34,0,Regular
78,1,159.0,0,Regular
170,3,1062.75,1,Occasional
80,1,242.35,0,Regular
266,1,914.9300000000001,1,Occasional
234,2,304.25,1,Occasional
29,7,3084.68,0,Regular
36,3,860.86,0,Regular
317,1,773.5500000000001,1,Occasional
56,4,1295.3,0,Regular
44,5,1096.32,0,Regular
202,3,255.12,1,Occasional
224,1,314.22,1,Occasional
86,2,1010.6,0,Regular
189,2,542.03,1,Occasional
43,4,990.88,0,Regular
70,3,536.6800000000001,0,Regular
40,5,867.31,0,Regular
77,1,432.2,0,Regular
56,2,414.2,0,Regular
23,2,3718.8,0,Regular
9,13,2590.31,0,Regular
7,7,3579.86,0,Regular
33,2,409.1,0,Regular
211,2,1522.75,1,Occasional
23,3,1413.66,0,Regular
169,1,114.56,1,Occasional
61,1,152.94,0,Regular
52,5,1800.07,0,Regular
260,2,389.44,1,Occasional
66,2,3683.86,0,Regular
16,8,2619.91,0,Regular
266,1,752.4300000000001,1,Occasional
176,1,46.95,1,Occasional
44,5,5203.51,0,Regular
50,1,1035.45,0,Regular
16,4,728.54,0,Regular
8,9,5447.0,0,Regular
73,7,861.89,0,Regular
70,2,667.65,0,Regular
352,1,1141.24,1,Occasional
2,5,1404.64,0,Regular
116,1,411.7,0,Regular
372,1,351.75,1,Occasional
196,1,559.87,1,Occasional
176,1,810.6000000000001,1,Occasional
99,1,566.38,0,Regular
20,3,1502.78,0,Regular
71,1,2062.06,0,Regular
339,1,168.3,1,Occasional
5,5,1570.81,0,Regular
30,2,812.68,0,Regular
169,1,142.5,1,Occasional
121,1,302.25,0,Regular
21,10,2248.9900000000002,0,Regular
9,4,1328.55,0,Regular
268,1,301.9,1,Occasional
22,3,598.2,0,Regular
126,1,233.22,0,Regular
25,3,5360.63,0,Regular
138,1,361.21999999999997,0,Regular
213,6,632.27,1,Occasional
37,4,2560.0,0,Regular
105,2,706.57,0,Regular
17,2,616.26,0,Regular
2,2,274.15000000000003,0,Regular
330,1,226.37,1,Occasional
63,8,2938.91,0,Regular
119,3,1341.65,0,Regular
34,1,328.15,0,Regular
217,1,404.40000000000003,1,Occasional
171,2,1038.46,1,Occasional
71,5,373.65000000000003,0,Regular
0,2,326.75,0,Regular
195,1,207.50000000000003,1,Occasional
127,3,408.59000000000003,0,Regular
46,3,594.24,0,Regular
5,14,3039.2200000000003,0,Regular
13,6,3820.27,0,Regular
17,3,251.91,0,Regular
27,7,1582.8,0,Regular
7,22,26626.8,3,High-Value
36,1,151.05,0,Regular
156,1,214.79999999999998,1,Occasional
283,1,94.05,1,Occasional
106,1,534.31,0,Regular
24,4,1971.87,0,Regular
74,4,322.41,0,Regular
15,2,328.58,0,Regular
157,1,101.10000000000001,1,Occasional
43,1,565.46,0,Regular
10,2,847.45,0,Regular
31,7,1415.65,0,Regular
290,1,53.5,1,Occasional
20,4,1116.47,0,Regular
332,1,153.9,1,Occasional
17,2,494.44,0,Regular
3,23,6675.71,3,High-Value
62,2,395.8,0,Regular
197,3,211.77,1,Occasional
32,3,658.88,0,Regular
0,4,2027.5,0,Regular
6,9,1750.92,0,Regular
4,6,3450.41,0,Regular
9,4,891.21,0,Regular
31,5,709.99,0,Regular
52,1,109.36000000000001,0,Regular
11,2,705.79,0,Regular
17,9,1540.42,0,Regular
18,1,327.3,0,Regular
36,2,800.67,0,Regular
1,2,479.91,0,Regular
17,3,1545.41,0,Regular
81,4,1301.91,0,Regular
32,2,355.73,0,Regular
65,2,466.73,0,Regular
8,2,974.96,0,Regular
266,1,676.2,1,Occasional
246,3,362.95,1,Occasional
3,4,2157.4,0,Regular
60,1,1743.1499999999999,0,Regular
74,2,643.76,0,Regular
89,2,584.5,0,Regular
59,3,554.86,0,Regular
28,2,302.57,0,Regular
322,1,94.36,1,Occasional
52,4,1382.07,0,Regular
269,1,217.89,1,Occasional
1,13,3040.96,0,Regular
56,5,1555.34,0,Regular
60,5,1482.06,0,Regular
153,2,1705.8,1,Occasional
18,2,408.02,0,Regular
94,1,303.93,0,Regular
0,12,4098.32,0,Regular
264,2,293.45,1,Occasional
311,1,177.5,1,Occasional
69,1,443.05,0,Regular
301,2,167.25,1,Occasional
18,1,154.35,0,Regular
12,10,2079.68,0,Regular
35,5,2022.98,0,Regular
18,2,211.7,0,Regular
53,1,135.99,0,Regular
56,1,262.2,0,Regular
21,2,126.25,0,Regular
43,1,200.27,0,Regular
26,3,1051.4,0,Regular
44,3,631.12,0,Regular
112,6,958.71,0,Regular
16,51,34684.4,3,High-Value
24,1,346.12,0,Regular
190,1,133.56,1,Occasional
301,1,302.7,1,Occasional
1,10,1863.76,0,Regular
262,2,241.06,1,Occasional
105,1,284.55,0,Regular
56,1,300.85,0,Regular
212,3,623.28,1,Occasional
63,1,287.4,0,Regular
27,1,184.26,0,Regular
28,7,1511.8,0,Regular
5,5,798.35,0,Regular
7,5,3640.67,0,Regular
66,2,381.2,0,Regular
1,3,609.3,0,Regular
45,4,654.67,0,Regular
33,1,230.51,0,Regular
0,2,168472.5,4,High-Value
135,1,255.91,0,Regular
197,1,182.99,1,Occasional
197,2,707.69,1,Occasional
149,1,311.92,1,Occasional
87,1,266.97,0,Regular
44,2,6.9,0,Regular
63,7,1841.18,0,Regular
98,5,2158.18,0,Regular
217,1,208.36,1,Occasional
2,18,3482.7400000000002,3,High-Value
27,3,811.23,0,Regular
177,1,142.92,1,Occasional
73,3,136.0,0,Regular
20,4,1422.4,0,Regular
19,3,1298.66,0,Regular
33,7,1595.96,0,Regular
73,1,74.9,0,Regular
23,4,625.42,0,Regular
51,4,752.77,0,Regular
274,1,223.95000000000002,1,Occasional
164,3,316.11,1,Occasional
6,7,1810.65,0,Regular
87,4,544.3,0,Regular
63,7,2494.46,0,Regular
24,3,331.0,0,Regular
9,2,300.83,0,Regular
75,1,769.29,0,Regular
15,1,220.62,0,Regular
191,1,139.35,1,Occasional
173,2,404.3,1,Occasional
76,1,363.65,0,Regular
32,3,498.8,0,Regular
46,1,731.5,0,Regular
79,4,1351.63,0,Regular
296,1,826.53,1,Occasional
2,3,648.26,0,Regular
8,3,1599.52,0,Regular
49,6,2965.69,0,Regular
160,2,100.97,1,Occasional
359,2,365.45,1,Occasional
4,6,400.86,0,Regular
106,4,1431.93,0,Regular
24,1,465.88,0,Regular
31,1,777.6,0,Regular
19,2,90.30000000000001,0,Regular
296,1,363.7,1,Occasional
371,1,248.1,1,Occasional
21,3,918.33,0,Regular
4,4,874.59,0,Regular
51,5,1624.14,0,Regular
29,1,101.69999999999999,0,Regular
276,1,162.7,1,Occasional
60,2,484.32,0,Regular
24,2,215.07999999999998,0,Regular
185,3,1046.57,1,Occasional
1,21,9418.470000000001,3,High-Value
1,26,13027.45,3,High-Value
171,1,290.36,1,Occasional
80,1,228.06,0,Regular
3,1,244.41,0,Regular
189,1,455.25,1,Occasional
21,7,1244.59,0,Regular
17,3,6748.8,0,Regular
18,3,1082.81,0,Regular
4,1,593.75,0,Regular
109,1,548.12,0,Regular
2,4,1388.81,0,Regular
53,1,119.62,0,Regular
164,1,339.3,1,Occasional
290,2,787.15,1,Occasional
9,10,4034.9,0,Regular
108,5,2298.97,0,Regular
95,3,922.12,0,Regular
242,2,379.73,1,Occasional
162,12,5719.82,0,Regular
41,3,837.1,0,Regular
34,2,285.89,0,Regular
66,7,3313.79,0,Regular
23,2,281.85,0,Regular
0,20,8338.49,3,High-Value
26,2,841.41,0,Regular
5,2,511.12,0,Regular
53,1,1077.74,0,Regular
363,1,173.7,1,Occasional
14,5,614.66,0,Regular
193,2,865.6,1,Occasional
2,1,124.2,0,Regular
14,10,3738.4,0,Regular
26,3,1421.69,0,Regular
126,3,1009.6,0,Regular
84,2,663.61,0,Regular
70,1,451.44,0,Regular
182,1,105.84,1,Occasional
112,1,313.62,0,Regular
373,1,233.45,1,Occasional
79,2,936.08,0,Regular
248,1,463.95,1,Occasional
231,1,225.15,1,Occasional
70,3,459.24,0,Regular
68,1,213.5,0,Regular
3,16,4113.68,3,High-Value
50,3,330.03,0,Regular
74,1,181.09,0,Regular
60,1,360.16,0,Regular
15,2,250.15,0,Regular
3,1,90.04,0,Regular
285,1,145.04999999999998,1,Occasional
3,6,813.52,0,Regular
40,1,242.7,0,Regular
35,1,528.08,0,Regular
74,2,482.47,0,Regular
17,14,3347.71,0,Regular
14,7,5493.46,0,Regular
218,1,75.66,1,Occasional
185,1,129.49,1,Occasional
32,4,1187.66,0,Regular
69,1,618.59,0,Regular
182,1,506.19,1,Occasional
14,2,500.42,0,Regular
235,1,151.85,1,Occasional
30,5,2647.59,0,Regular
263,1,226.21,1,Occasional
3,2,178.96,0,Regular
51,4,813.48,0,Regular
245,1,129.45,1,Occasional
80,2,810.5699999999999,0,Regular
274,1,333.08,1,Occasional
0,17,4413.1,3,High-Value
78,1,322.8,0,Regular
29,5,2188.05,0,Regular
73,2,408.63,0,Regular
16,6,2883.1,0,Regular
222,2,217.9,1,Occasional
31,4,1154.47,0,Regular
22,10,1680.72,0,Regular
30,3,1257.51,0,Regular
105,1,231.10000000000002,0,Regular
4,2,688.33,0,Regular
245,1,487.51,1,Occasional
177,2,833.78,1,Occasional
169,2,214.06,1,Occasional
42,1,290.65999999999997,0,Regular
71,1,518.42,0,Regular
58,7,6773.97,0,Regular
15,2,1212.66,0,Regular
140,4,601.27,0,Regular
17,6,3789.52,0,Regular
21,15,8625.8,3,High-Value
9,4,874.43,0,Regular
367,1,123.24,1,Occasional
188,1,39.12,1,Occasional
15,4,1267.6499999999999,0,Regular
361,1,135.39999999999998,1,Occasional
18,1,118.98,0,Regular
67,2,567.1800000000001,0,Regular
14,6,306.71999999999997,0,Regular
23,3,1348.88,0,Regular
16,11,4095.9,0,Regular
27,3,1692.27,0,Regular
1,20,8134.9400000000005,3,High-Value
54,2,304.24,0,Regular
33,4,1592.1200000000001,0,Regular
2,12,3109.99,0,Regular
365,1,129.75,1,Occasional
42,1,183.7,0,Regular
72,6,1770.34,0,Regular
4,5,1028.0,0,Regular
3,28,66653.56,3,High-Value
60,2,324.24,0,Regular
46,7,2959.88,0,Regular
0,4,1260.86,0,Regular
75,2,422.59999999999997,0,Regular
71,2,225.57999999999998,0,Regular
255,2,1276.0,1,Occasional
68,2,477.86,0,Regular
134,4,657.9000000000001,0,Regular
240,1,112.75,1,Occasional
226,2,1998.0,1,Occasional
8,13,5076.55,0,Regular
8,13,5398.3,0,Regular
0,20,14034.99,3,High-Value
36,3,531.35,0,Regular
45,1,656.63,0,Regular
84,5,3029.87,0,Regular
18,10,2467.99,0,Regular
2,5,1651.03,0,Regular
8,11,3611.31,0,Regular
18,15,6910.78,3,High-Value
218,3,1129.06,1,Occasional
77,1,301.71999999999997,0,Regular
266,2,901.2,1,Occasional
23,6,3843.08,0,Regular
368,1,606.0500000000001,1,Occasional
14,7,1770.22,0,Regular
25,1,152.95,0,Regular
261,1,292.47,1,Occasional
16,13,4730.81,0,Regular
90,2,576.4,0,Regular
301,7,758.27,1,Occasional
25,5,1358.74,0,Regular
363,1,256.32,1,Occasional
45,4,1048.28,0,Regular
37,21,7205.33,3,High-Value
51,3,743.11,0,Regular
31,1,603.75,0,Regular
51,3,646.76,0,Regular
78,5,2247.41,0,Regular
52,1,417.59999999999997,0,Regular
297,1,3.75,1,Occasional
176,1,323.0,1,Occasional
46,1,464.9,0,Regular
28,7,2213.13,0,Regular
10,7,1291.91,0,Regular
86,17,7180.7,3,High-Value
4,18,6680.11,3,High-Value
37,2,836.06,0,Regular
17,5,1515.9,0,Regular
44,5,623.93,0,Regular
30,1,1764.72,0,Regular
372,1,207.5,1,Occasional
57,1,223.92000000000002,0,Regular
371,1,2002.4,1,Occasional
113,3,1475.43,0,Regular
214,1,239.4,1,Occasional
318,1,106.83000000000001,1,Occasional
64,1,369.34000000000003,0,Regular
7,3,789.79,0,Regular
96,1,316.62,0,Regular
19,3,1207.24,0,Regular
198,1,611.85,1,Occasional
3,13,2790.9500000000003,0,Regular
293,1,34.0,1,Occasional
272,2,1145.6,1,Occasional
30,11,5575.56,0,Regular
47,3,478.09000000000003,0,Regular
259,1,361.54,1,Occasional
57,5,757.1,0,Regular
32,5,2242.61,0,Regular
56,1,171.59,0,Regular
67,4,661.52,0,Regular
9,11,1691.51,0,Regular
59,1,371.54,0,Regular
79,2,222.62,0,Regular
73,2,245.94,0,Regular
1,22,10611.720000000001,3,High-Value
99,2,422.24,0,Regular
371,1,311.25,1,Occasional
9,13,2267.9500000000003,0,Regular
19,1,107.6,0,Regular
122,2,594.39,0,Regular
7,1,80.8,0,Regular
3,6,1545.6200000000001,0,Regular
28,7,1705.78,0,Regular
281,2,110.38000000000001,1,Occasional
56,1,243.84,0,Regular
0,10,1196.5,0,Regular
364,1,414.88,1,Occasional
88,1,305.62,0,Regular
10,1,1162.65,0,Regular
162,4,1594.23,1,Occasional
64,1,332.3,0,Regular
22,3,536.99,0,Regular
173,2,460.59,1,Occasional
102,4,762.16,0,Regular
142,3,1121.59,0,Regular
98,2,288.42,0,Regular
22,5,914.69,0,Regular
191,1,309.54,1,Occasional
4,2,547.07,0,Regular
360,1,479.35,1,Occasional
7,10,1652.18,0,Regular
13,21,6416.7,3,High-Value
102,4,417.06,0,Regular
2,9,1604.75,0,Regular
10,11,3349.57,0,Regular
95,1,497.61,0,Regular
226,1,358.38,1,Occasional
15,2,460.64,0,Regular
38,2,775.1800000000001,0,Regular
50,1,341.7,0,Regular
92,2,128.5,0,Regular
156,1,197.22,1,Occasional
38,1,325.91,0,Regular
183,3,199.15,1,Occasional
0,4,1106.53,0,Regular
227,1,413.46,1,Occasional
127,2,180.85,0,Regular
39,2,251.87,0,Regular
30,11,3170.98,0,Regular
196,2,588.85,1,Occasional
8,34,16594.35,3,High-Value
36,6,1869.82,0,Regular
100,3,1264.19,0,Regular
42,16,10196.57,3,High-Value
49,1,214.32,0,Regular
42,1,193.44,0,Regular
52,1,281.42,0,Regular
186,1,124.57,1,Occasional
333,1,332.41,1,Occasional
3,3,342.45,0,Regular
9,2,144.91000000000003,0,Regular
23,2,328.4,0,Regular
14,1,35.400000000000006,0,Regular
368,1,375.69000000000005,1,Occasional
144,2,747.81,0,Regular
59,2,173.76,0,Regular
30,2,502.8,0,Regular
140,3,207.73999999999998,0,Regular
22,4,817.12,0,Regular
21,6,2812.34,0,Regular
76,3,680.02,0,Regular
4,6,7123.62,0,Regular
66,5,2095.53,0,Regular
11,6,846.62,0,Regular
83,1,13.3,0,Regular
30,7,1491.43,0,Regular
66,1,432.0,0,Regular
66,3,705.12,0,Regular
186,2,272.48,1,Occasional
37,2,429.84000000000003,0,Regular
14,3,450.41,0,Regular
34,1,192.32999999999998,0,Regular
194,3,1578.67,1,Occasional
1,5,742.43,0,Regular
0,5,518.19,0,Regular
366,1,145.93,1,Occasional
64,1,202.27,0,Regular
298,2,289.78,1,Occasional
25,3,501.03,0,Regular
7,6,1271.06,0,Regular
16,3,887.11,0,Regular
115,1,1706.88,0,Regular
28,1,363.2,0,Regular
3,16,3653.75,3,High-Value
4,7,3037.6,0,Regular
81,4,559.59,0,Regular
28,5,928.76,0,Regular
71,1,379.14,0,Regular
3,8,1508.96,0,Regular
28,11,2555.58,0,Regular
289,1,113.44,1,Occasional
35,1,183.76,0,Regular
8,6,621.6800000000001,0,Regular
23,2,562.41,0,Regular
276,1,391.52,1,Occasional
49,6,1068.82,0,Regular
155,11,2592.25,0,Regular
60,1,154.18,0,Regular
11,19,7069.08,3,High-Value
20,3,829.89,0,Regular
370,1,230.25,1,Occasional
115,3,543.05,0,Regular
79,17,2814.7,3,High-Value
3,7,1295.39,0,Regular
25,3,378.89,0,Regular
4,21,4554.87,3,High-Value
52,1,150.23000000000002,0,Regular
0,2,563.23,0,Regular
54,2,931.03,0,Regular
25,1,261.9,0,Regular
8,4,2711.6800000000003,0,Regular
51,3,3049.88,0,Regular
12,9,1904.99,0,Regular
211,3,816.73,1,Occasional
21,19,4345.5,3,High-Value
235,1,406.48,1,Occasional
138,3,435.02,0,Regular
3,6,1286.27,0,Regular
56,3,1178.56,0,Regular
134,3,1277.75,0,Regular
108,2,167.61,0,Regular
29,1,20.8,0,Regular
0,9,2085.08,0,Regular
184,4,518.67,1,Occasional
17,1,308.74,0,Regular
238,2,416.64,1,Occasional
86,1,117.35000000000001,0,Regular
38,3,507.05,0,Regular
115,1,234.17,0,Regular
186,1,110.55000000000001,1,Occasional
226,1,201.19,1,Occasional
7,7,2154.97,0,Regular
188,1,319.02,1,Occasional
3,2,439.43,0,Regular
38,3,650.41,0,Regular
37,1,357.21,0,Regular
266,1,251.51999999999998,1,Occasional
77,1,344.33,0,Regular
3,6,1852.0,0,Regular
254,2,1028.46,1,Occasional
60,1,384.06,0,Regular
12,7,1905.87,0,Regular
87,2,4459.52,0,Regular
16,10,5464.12,0,Regular
29,2,1873.2,0,Regular
2,7,1616.8,0,Regular
4,1,126.12,0,Regular
6,6,1133.25,0,Regular
218,1,179.0,1,Occasional
10,5,1614.31,0,Regular
29,6,1456.96,0,Regular
287,3,702.0,1,Occasional
149,4,295.0,1,Occasional
22,2,484.82,0,Regular
0,11,3989.57,0,Regular
85,3,1493.73,0,Regular
45,2,1312.1399999999999,0,Regular
4,4,781.78,0,Regular
50,6,889.9300000000001,0,Regular
17,1,195.36,0,Regular
29,1,270.9,0,Regular
7,3,583.4300000000001,0,Regular
28,3,1838.6100000000001,0,Regular
2,20,8694.26,3,High-Value
40,2,920.1,0,Regular
10,4,1258.08,0,Regular
30,1,71.0,0,Regular
44,3,95.85,0,Regular
60,3,357.77,0,Regular
184,2,154.82999999999998,1,Occasional
78,6,877.5600000000001,0,Regular
110,2,716.0,0,Regular
63,1,146.87,0,Regular
11,2,380.35,0,Regular
85,3,1030.14,0,Regular
15,3,745.52,0,Regular
245,2,433.53000000000003,1,Occasional
87,1,1267.32,0,Regular
29,1,112.4,0,Regular
137,1,449.73,0,Regular
26,3,1071.49,0,Regular
2,5,1036.58,0,Regular
31,4,1735.18,0,Regular
24,1,948.48,0,Regular
112,3,339.44,0,Regular
156,1,642.02,1,Occasional
84,3,1100.9,0,Regular
117,3,925.35,0,Regular
2,9,5655.03,0,Regular
95,6,3185.64,0,Regular
193,1,240.89000000000001,1,Occasional
27,1,399.09,0,Regular
130,1,498.48,0,Regular
27,5,1356.33,0,Regular
81,3,1179.89,0,Regular
29,5,3080.39,0,Regular
265,1,234.24,1,Occasional
73,11,5232.2300000000005,0,Regular
313,4,533.33,1,Occasional
20,7,1461.14,0,Regular
58,3,855.45,0,Regular
11,21,4552.14,3,High-Value
27,9,2709.7000000000003,0,Regular
113,1,304.24,0,Regular
27,9,2429.03,0,Regular
17,4,1446.09,0,Regular
17,4,834.12,0,Regular
35,3,841.0799999999999,0,Regular
35,2,378.2,0,Regular
77,1,118.80000000000001,0,Regular
21,2,287.62,0,Regular
24,2,288.91,0,Regular
32,2,2003.85,0,Regular
108,3,1405.78,0,Regular
34,2,2747.9900000000002,0,Regular
122,5,1562.4,0,Regular
6,6,2050.08,0,Regular
27,4,1991.01,0,Regular
3,7,1974.65,0,Regular
2,9,3827.76,0,Regular
49,4,1774.03,0,Regular
321,1,302.0,1,Occasional
22,3,1324.16,0,Regular
14,4,1022.13,0,Regular
1,8,954.42,0,Regular
17,2,971.74,0,Regular
9,4,1621.73,0,Regular
261,1,25.5,1,Occasional
158,2,665.78,1,Occasional
32,6,10797.48,0,Regular
28,6,881.29,0,Regular
164,1,163.29999999999998,1,Occasional
46,1,231.61,0,Regular
5,8,801.12,0,Regular
7,3,837.5,0,Regular
287,1,116.19999999999999,1,Occasional
317,1,157.02,1,Occasional
2,2,606.91,0,Regular
232,1,307.46,1,Occasional
118,1,138.32,0,Regular
161,1,345.29999999999995,1,Occasional
184,1,294.24,1,Occasional
49,1,230.5,0,Regular
151,5,989.45,1,Occasional
334,1,157.09,1,Occasional
4,5,2463.17,0,Regular
15,7,4892.240000000001,0,Regular
106,2,413.2,0,Regular
15,7,1139.73,0,Regular
275,1,380.5,1,Occasional
15,12,10650.77,3,High-Value
246,1,454.12,1,Occasional
238,1,579.0,1,Occasional
0,2,984.57,0,Regular
105,3,749.78,0,Regular
22,4,1714.59,0,Regular
51,1,124.88,0,Regular
194,3,1689.5,1,Occasional
23,1,213.78,0,Regular
74,1,329.34,0,Regular
17,2,251.70000000000002,0,Regular
7,2,319.0,0,Regular
31,3,1266.97,0,Regular
21,3,1538.88,0,Regular
30,6,3518.03,0,Regular
28,10,1715.46,0,Regular
21,2,293.1,0,Regular
32,7,2467.35,0,Regular
283,1,158.68,1,Occasional
38,2,206.34,0,Regular
57,2,835.78,0,Regular
288,1,224.91,1,Occasional
78,1,317.76,0,Regular
4,8,3766.6,0,Regular
217,1,59.9,1,Occasional
43,4,1443.69,0,Regular
201,1,306.13,1,Occasional
177,3,711.79,1,Occasional
55,4,783.97,0,Regular
56,2,239.92000000000002,0,Regular
7,6,3347.31,0,Regular
46,2,144.0,0,Regular
226,1,203.95,1,Occasional
10,7,2474.23,0,Regular
105,2,383.75,0,Regular
58,2,444.74,0,Regular
27,7,2093.68,0,Regular
35,7,1699.3000000000002,0,Regular
273,2,262.62,1,Occasional
29,1,1013.01,0,Regular
23,3,692.22,0,Regular
53,1,289.78,0,Regular
35,6,3560.08,0,Regular
174,4,1564.56,1,Occasional
53,1,384.08,0,Regular
52,1,204.24,0,Regular
26,8,2317.2200000000003,0,Regular
252,1,226.85,1,Occasional
39,7,2781.23,0,Regular
59,6,1059.1200000000001,0,Regular
233,1,113.5,1,Occasional
3,10,1951.97,0,Regular
31,1,114.23,0,Regular
23,14,3187.55,0,Regular
6,2,334.48,0,Regular
64,1,328.65,0,Regular
309,2,416.89,1,Occasional
308,1,393.49,1,Occasional
18,6,939.32,0,Regular
15,8,1906.09,0,Regular
95,2,318.76,0,Regular
263,8,3638.41,1,Occasional
11,10,3124.72,0,Regular
2,2,417.77,0,Regular
34,1,190.88,0,Regular
182,1,149.89000000000001,1,Occasional
24,2,550.06,0,Regular
12,6,916.13,0,Regular
10,2,314.69,0,Regular
2,17,3719.1,3,High-Value
312,1,382.5,1,Occasional
107,2,1135.04,0,Regular
0,26,8540.05,3,High-Value
52,1,954.9,0,Regular
204,1,171.45,1,Occasional
14,1,280.09000000000003,0,Regular
119,1,318.65,0,Regular
3,2,381.97,0,Regular
362,1,269.83,1,Occasional
116,2,348.91,0,Regular
17,1,178.26,0,Regular
4,2,271.19,0,Regular
40,2,291.48,0,Regular
106,2,240.0,0,Regular
147,2,581.23,1,Occasional
51,5,1253.3600000000001,0,Regular
207,1,63.440000000000005,1,Occasional
138,2,550.01,0,Regular
1,3,296.58,0,Regular
126,2,317.2,0,Regular
107,4,763.64,0,Regular
41,4,2148.63,0,Regular
34,1,107.82,0,Regular
227,2,1065.3500000000001,1,Occasional
240,1,246.04,1,Occasional
57,1,187.82999999999998,0,Regular
129,3,1685.46,0,Regular
59,6,1647.48,0,Regular
21,1,151.37,0,Regular
25,7,1049.06,0,Regular
8,7,1417.63,0,Regular
31,3,931.02,0,Regular
3,2,513.01,0,Regular
307,1,550.8000000000001,1,Occasional
7,9,1854.06,0,Regular
28,3,547.0,0,Regular
16,1,128.18,0,Regular
100,2,498.42,0,Regular
11,4,656.61,0,Regular
20,1,163.24,0,Regular
14,5,1135.63,0,Regular
360,1,250.04,1,Occasional
10,19,8631.31,3,High-Value
94,1,82.75,0,Regular
77,2,1384.85,0,Regular
138,3,644.3,0,Regular
30,1,2328.84,0,Regular
24,8,2527.92,0,Regular
1,38,6281.23,3,High-Value
45,3,2600.34,0,Regular
99,3,1200.6200000000001,0,Regular
7,2,657.16,0,Regular
14,7,906.52,0,Regular
17,4,986.48,0,Regular
279,1,96.8,1,Occasional
13,2,523.11,0,Regular
22,2,363.9,0,Regular
123,1,175.2,0,Regular
85,1,494.25,0,Regular
301,2,307.02,1,Occasional
150,4,1981.06,1,Occasional
16,8,6493.54,0,Regular
93,2,243.36,0,Regular
29,11,12353.29,3,High-Value
156,3,682.29,1,Occasional
354,1,193.64,1,Occasional
45,1,157.62,0,Regular
14,4,519.6899999999999,0,Regular
3,15,2622.88,3,High-Value
85,1,228.96,0,Regular
14,5,1156.6,0,Regular
178,1,98.25,1,Occasional
7,4,1281.32,0,Regular
35,3,587.15,0,Regular
128,2,1740.0,0,Regular
50,1,1393.06,0,Regular
311,1,178.22,1,Occasional
23,2,384.39,0,Regular
302,2,360.81,1,Occasional
10,1,127.86,0,Regular
16,3,568.24,0,Regular
48,3,488.2,0,Regular
238,2,312.23,1,Occasional
0,11,4462.68,0,Regular
12,8,4767.36,0,Regular
237,1,167.55,1,Occasional
22,8,1878.87,0,Regular
72,4,446.18,0,Regular
16,3,418.4,0,Regular
40,8,1337.18,0,Regular
39,4,646.92,0,Regular
218,2,495.77,1,Occasional
198,3,400.1,1,Occasional
70,2,203.2,0,Regular
23,20,4058.32,3,High-Value
10,1,389.71999999999997,0,Regular
8,29,20275.61,3,High-Value
64,1,65.4,0,Regular
3,1,193.39000000000001,0,Regular
18,2,336.4,0,Regular
14,1,256.11,0,Regular
7,6,2686.42,0,Regular
19,2,746.81,0,Regular
77,4,1259.56,0,Regular
0,34,31833.68,3,High-Value
163,2,508.8,1,Occasional
306,2,417.27,1,Occasional
218,1,203.86999999999998,1,Occasional
38,8,7330.8,0,Regular
21,2,681.41,0,Regular
114,3,653.38,0,Regular
125,5,2097.84,0,Regular
