CustomerID,Recency,Frequency,Monetary,Cluster,Segment
15488,92,1,91.32000000000001,0,Regular
15489,22,3,1134.28,0,Regular
15491,94,6,3100.09,0,Regular
15492,27,2,659.4599999999999,0,Regular
15493,32,5,1953.41,0,Regular
15494,20,2,1280.58,0,Regular
15497,17,2,1262.2,0,Regular
15498,2,27,13316.4,3,High-Value
15500,7,4,1131.56,0,Regular
15502,15,12,10384.93,3,High-Value
15503,362,1,141.04,1,Occasional
15504,80,1,52.83,0,Regular
15505,52,5,3610.96,0,Regular
15506,22,3,972.08,0,Regular
15507,171,1,475.86,1,Occasional
15508,188,6,1000.27,1,Occasional
15510,330,1,250.0,1,Occasional
15511,11,5,900.53,0,Regular
15512,155,2,121.0,1,Occasional
15513,32,19,14758.220000000001,3,High-Value
15514,11,11,4023.7200000000003,0,Regular
15516,44,3,62.43,0,Regular
15517,232,1,267.03,1,Occasional
15518,63,8,1921.55,0,Regular
15520,1,1,343.5,0,Regular
15521,39,8,3000.2,0,Regular
15522,32,2,397.99,0,Regular
15523,83,1,412.01000000000005,0,Regular
15524,24,1,440.0,0,Regular
15525,1,3,734.37,0,Regular
15526,32,2,148.44,0,Regular
15527,18,8,2428.53,0,Regular
15528,253,1,229.33,1,Occasional
15529,22,11,3962.6,0,Regular
15530,21,4,1497.31,0,Regular
15531,7,2,1972.39,0,Regular
15532,24,4,1564.73,0,Regular
15533,18,3,807.57,0,Regular
15535,172,4,502.9,1,Occasional
15537,162,1,110.92,1,Occasional
15539,6,1,538.46,0,Regular
15540,10,1,213.3,0,Regular
15541,113,1,85.13000000000001,0,Regular
15543,287,1,127.86,1,Occasional
15544,8,9,3546.71,0,Regular
15545,53,2,288.96999999999997,0,Regular
15547,6,14,4910.6,3,High-Value
15549,76,3,1681.46,0,Regular
15550,3,4,575.63,0,Regular
15551,36,1,436.06,0,Regular
15552,216,1,90.12,1,Occasional
15553,59,1,428.93,0,Regular
15554,277,1,217.2,1,Occasional
15555,11,16,4794.86,3,High-Value
15556,23,1,279.77,0,Regular
15557,28,1,468.91,0,Regular
15561,11,4,800.59,0,Regular
15562,351,1,134.55,1,Occasional
15563,21,4,1400.44,0,Regular
15565,49,2,173.16,0,Regular
15567,18,1,186.01,0,Regular
15568,2,3,758.29,0,Regular
15569,103,5,1375.71,0,Regular
15570,6,12,4148.82,0,Regular
15571,11,4,650.4300000000001,0,Regular
15572,4,7,2533.42,0,Regular
15573,31,2,591.1899999999999,0,Regular
15574,177,4,675.64,1,Occasional
15576,37,1,921.37,0,Regular
15577,150,3,258.88,1,Occasional
15578,161,1,127.1,1,Occasional
15579,68,2,327.6,0,Regular
15581,120,13,3675.77,0,Regular
15582,24,3,682.9100000000001,0,Regular
15584,23,4,720.86,0,Regular
15585,176,1,455.3,1,Occasional
15587,49,4,913.6800000000001,0,Regular
15589,255,3,478.53000000000003,1,Occasional
15592,46,1,388.58,0,Regular
15593,70,1,199.8,0,Regular
15594,15,5,1771.78,0,Regular
15596,100,5,1406.59,0,Regular
15597,34,1,324.57,0,Regular
15598,52,1,240.68,0,Regular
15599,26,2,761.74,0,Regular
15601,10,14,6776.56,3,High-Value
15602,7,9,1297.8700000000001,0,Regular
15603,78,1,48.480000000000004,0,Regular
15604,51,1,216.39,0,Regular
15605,35,5,1198.23,0,Regular
15606,60,9,2920.16,0,Regular
15607,336,1,104.76,1,Occasional
15608,27,4,1093.68,0,Regular
15609,183,1,298.48,1,Occasional
15610,51,1,112.46000000000001,0,Regular
15611,9,13,1591.45,0,Regular
15612,35,2,195.15,0,Regular
15615,9,23,10399.74,3,High-Value
15618,32,4,776.851,0,Regular
15619,10,1,336.40000000000003,0,Regular
15620,56,3,1553.18,0,Regular
15621,3,4,1293.03,0,Regular
15622,42,9,3709.56,0,Regular
15623,140,1,301.03,0,Regular
15624,116,4,588.13,0,Regular
15625,103,4,1534.26,0,Regular
15626,74,2,675.8,0,Regular
15628,4,9,2870.2400000000002,0,Regular
15630,44,2,1186.35,0,Regular
15632,15,8,3285.31,0,Regular
15634,16,1,243.55,0,Regular
15636,89,2,724.76,0,Regular
15637,52,1,223.36,0,Regular
15639,133,1,425.32,0,Regular
15640,3,15,12416.11,3,High-Value
15641,104,4,1887.2,0,Regular
15643,191,3,664.0,1,Occasional
15644,165,4,803.54,1,Occasional
15645,18,1,612.01,0,Regular
15646,157,3,447.64000000000004,1,Occasional
15648,203,2,639.5,1,Occasional
15649,335,2,816.0,1,Occasional
15651,36,3,646.3,0,Regular
15652,90,1,337.74,0,Regular
15653,92,2,877.4399999999999,0,Regular
15654,8,2,922.53,0,Regular
15655,242,1,560.67,1,Occasional
15656,44,4,748.5,0,Regular
15657,22,1,30.0,0,Regular
15658,189,5,1024.1000000000001,1,Occasional
15659,43,1,306.45,0,Regular
15660,24,9,1600.86,0,Regular
15661,316,2,309.8,1,Occasional
15663,105,1,138.14,0,Regular
15664,50,1,386.43,0,Regular
15665,167,2,2222.21,1,Occasional
15667,39,1,301.32,0,Regular
15668,217,1,76.32000000000001,1,Occasional
15669,39,4,684.34,0,Regular
15670,296,1,173.05,1,Occasional
15671,18,7,2657.13,0,Regular
15673,87,4,2726.23,0,Regular
15674,72,5,2446.6,0,Regular
15675,80,3,323.69,0,Regular
15676,18,3,3435.76,0,Regular
15677,48,1,657.23,0,Regular
15678,52,1,352.7,0,Regular
15679,23,4,781.28,0,Regular
15680,8,3,1333.68,0,Regular
15681,24,5,1426.16,0,Regular
15683,116,1,193.75,0,Regular
15687,8,9,2993.1,0,Regular
15689,119,2,254.1,0,Regular
15690,3,2,239.76,0,Regular
15691,251,1,136.8,1,Occasional
15692,27,1,191.04,0,Regular
15694,0,14,6479.4,3,High-Value
15695,266,2,409.98,1,Occasional
15696,32,8,2711.11,0,Regular
15699,17,1,309.65,0,Regular
15700,171,2,696.68,1,Occasional
15701,1,4,1529.0,0,Regular
15703,264,1,211.5,1,Occasional
15704,139,4,2293.62,0,Regular
15705,200,1,143.1,1,Occasional
15706,63,4,1060.56,0,Regular
15707,34,4,916.98,0,Regular
15708,40,7,3235.25,0,Regular
15709,283,1,133.25,1,Occasional
15712,8,5,1072.3600000000001,0,Regular
15713,142,2,356.7,0,Regular
15714,11,2,330.03000000000003,0,Regular
15716,145,4,1101.1100000000001,0,Regular
15717,233,1,150.3,1,Occasional
15719,32,13,5030.07,0,Regular
15720,23,1,598.73,0,Regular
15721,11,1,471.40000000000003,0,Regular
15722,35,5,2211.21,0,Regular
15723,364,1,190.7,1,Occasional
15724,200,2,218.25,1,Occasional
15725,14,1,415.25,0,Regular
15727,16,7,5159.06,0,Regular
15729,212,1,85.0,1,Occasional
15730,65,3,1120.88,0,Regular
15732,211,2,294.12,1,Occasional
15733,282,1,162.3,1,Occasional
15734,114,2,1339.45,0,Regular
15737,14,8,1188.1200000000001,0,Regular
15738,18,16,4812.42,3,High-Value
15739,65,1,449.12,0,Regular
15740,48,1,154.88,0,Regular
15743,15,4,775.96,0,Regular
15744,77,1,34.8,0,Regular
15745,18,4,1094.59,0,Regular
15746,133,1,196.88,0,Regular
15747,12,3,946.64,0,Regular
15748,39,1,144.36,0,Regular
15749,234,3,44534.3,3,High-Value
15750,2,8,2463.05,0,Regular
15752,39,7,2626.6,0,Regular
15753,304,1,79.2,1,Occasional
15754,50,3,458.57,0,Regular
15755,9,6,2364.25,0,Regular
15756,60,4,528.01,0,Regular
15757,65,2,714.42,0,Regular
15758,24,1,205.25,0,Regular
15759,217,3,253.04,1,Occasional
15762,64,2,583.75,0,Regular
15763,31,2,1086.92,0,Regular
15764,87,6,3279.97,0,Regular
15766,63,1,315.06,0,Regular
15768,115,3,621.8299999999999,0,Regular
15769,6,26,56252.72,3,High-Value
15773,5,1,635.6800000000001,0,Regular
15774,68,1,270.8,0,Regular
15775,244,1,104.9,1,Occasional
15776,132,1,241.62,0,Regular
15777,240,4,1047.11,1,Occasional
15780,183,3,475.28000000000003,1,Occasional
15781,24,3,345.46,0,Regular
15782,9,3,2614.7400000000002,0,Regular
15783,10,1,246.3,0,Regular
15785,32,5,2328.9700000000003,0,Regular
15786,45,3,4919.0,0,Regular
15787,25,3,933.26,0,Regular
15789,357,1,351.3,1,Occasional
15790,9,1,218.75,0,Regular
15791,43,2,1612.69,0,Regular
15793,14,3,965.61,0,Regular
15795,149,1,610.01,1,Occasional
15796,0,8,2708.61,0,Regular
15797,112,4,2207.4,0,Regular
15799,75,3,884.14,0,Regular
15800,106,2,696.89,0,Regular
15801,45,3,1063.95,0,Regular
15802,142,1,451.42,0,Regular
15803,50,1,415.82000000000005,0,Regular
15804,0,13,4206.39,0,Regular
15805,22,17,5488.18,3,High-Value
15806,45,3,784.58,0,Regular
15807,49,3,903.9,0,Regular
15808,305,4,3651.27,1,Occasional
15809,35,5,515.77,0,Regular
15810,78,4,1391.98,0,Regular
15811,21,6,2218.62,0,Regular
15812,106,5,1801.14,0,Regular
15813,207,2,1303.9099999999999,1,Occasional
15814,16,4,1945.33,0,Regular
15815,63,5,2100.6,0,Regular
15819,48,4,1905.45,0,Regular
15820,319,1,206.98,1,Occasional
15821,43,2,570.96,0,Regular
15822,2,2,885.47,0,Regular
15823,371,1,15.0,1,Occasional
15825,171,1,532.94,1,Occasional
15826,55,3,1654.31,0,Regular
15827,72,14,1836.0900000000001,0,Regular
15829,98,2,636.14,0,Regular
15830,37,1,576.0,0,Regular
15831,57,3,794.64,0,Regular
15832,253,1,836.79,1,Occasional
15834,69,4,2225.15,0,Regular
15835,43,4,954.09,0,Regular
15836,49,1,137.37,0,Regular
15837,64,1,391.98,0,Regular
15838,10,19,33643.08,3,High-Value
15839,32,3,1048.49,0,Regular
15840,58,2,355.56,0,Regular
15841,72,4,1224.06,0,Regular
15843,303,1,118.95000000000002,1,Occasional
15844,45,1,130.73999999999998,0,Regular
15845,17,8,3711.77,0,Regular
15847,37,2,389.27,0,Regular
15850,18,2,234.88,0,Regular
15852,186,2,160.71,1,Occasional
15853,51,1,110.8,0,Regular
15854,3,12,2969.12,0,Regular
15855,136,5,712.24,0,Regular
15856,3,27,16143.64,3,High-Value
15857,18,1,297.0,0,Regular
15858,15,5,1427.57,0,Regular
15860,40,8,965.16,0,Regular
15861,11,8,3146.92,0,Regular
15862,7,4,832.88,0,Regular
15863,25,2,68.84,0,Regular
15864,21,6,1936.3200000000002,0,Regular
15865,40,3,895.13,0,Regular
15866,100,1,211.89,0,Regular
15867,4,15,3810.14,3,High-Value
15869,276,2,149.64,1,Occasional
15870,32,1,351.44,0,Regular
15872,14,2,316.25,0,Regular
15874,63,7,4405.88,0,Regular
15877,1,2,490.33,0,Regular
15880,368,1,329.03000000000003,1,Occasional
15881,311,5,501.39000000000004,1,Occasional
15882,198,4,516.36,1,Occasional
15883,1,2,396.48,0,Regular
15885,92,3,379.35,0,Regular
15886,59,1,181.09,0,Regular
15888,80,1,168.31,0,Regular
15889,156,2,420.07,1,Occasional
15891,226,1,511.68,1,Occasional
15894,252,2,258.25,1,Occasional
15895,149,1,179.17,1,Occasional
15897,193,2,208.59,1,Occasional
15898,0,5,1383.83,0,Regular
15899,368,1,56.25,1,Occasional
15900,23,1,337.28,0,Regular
15901,16,3,351.73,0,Regular
15903,9,7,5126.76,0,Regular
15904,7,1,164.68,0,Regular
15906,19,7,1567.69,0,Regular
15907,3,3,882.72,0,Regular
15909,173,1,191.94,1,Occasional
15910,0,8,1228.88,0,Regular
15912,177,2,264.62,1,Occasional
15916,15,8,1502.8600000000001,0,Regular
15917,247,1,123.1,1,Occasional
15918,190,2,334.23,1,Occasional
15919,19,2,525.69,0,Regular
15920,153,4,167.5,1,Occasional
15921,172,1,323.03000000000003,1,Occasional
15922,372,1,369.5,1,Occasional
15923,372,1,127.08,1,Occasional
15925,193,1,207.15,1,Occasional
15930,66,1,426.63,0,Regular
15932,3,8,2495.87,0,Regular
15933,20,3,1107.46,0,Regular
15935,238,2,416.86,1,Occasional
15937,63,1,145.35,0,Regular
15938,111,5,404.58,0,Regular
15939,89,15,6115.01,3,High-Value
15940,310,1,35.8,1,Occasional
15942,133,1,337.44,0,Regular
15944,276,1,325.1,1,Occasional
15945,364,1,181.0,1,Occasional
15947,82,1,1708.24,0,Regular
15948,7,2,955.24,0,Regular
15949,16,2,364.72,0,Regular
15950,31,4,1744.71,0,Regular
15951,8,2,708.22,0,Regular
15952,33,4,781.91,0,Regular
15953,14,8,1657.28,0,Regular
15955,23,14,4416.26,3,High-Value
15957,31,1,428.89,0,Regular
15958,73,1,104.35,0,Regular
15963,19,2,470.76,0,Regular
15965,16,4,808.87,0,Regular
15967,22,2,397.68,0,Regular
15969,2,3,666.1,0,Regular
15970,303,1,314.1,1,Occasional
15971,17,12,4199.85,0,Regular
15973,366,1,307.82000000000005,1,Occasional
15974,38,7,3442.15,0,Regular
15975,83,1,371.01,0,Regular
15976,164,2,427.64,1,Occasional
15977,16,2,1054.73,0,Regular
15978,76,1,1098.78,0,Regular
15980,88,3,2398.86,0,Regular
15981,24,8,3408.48,0,Regular
15983,21,4,1465.12,0,Regular
15984,2,10,2780.63,0,Regular
15985,122,2,1142.42,0,Regular
15986,29,1,168.12,0,Regular
15987,11,7,1432.77,0,Regular
15988,18,1,156.78,0,Regular
15990,43,2,792.11,0,Regular
15992,3,1,41.989999999999995,0,Regular
15993,8,7,2777.67,0,Regular
15994,54,1,414.27,0,Regular
15996,87,6,1032.58,0,Regular
15998,36,5,3080.22,0,Regular
16000,2,3,12393.7,0,Regular
16003,29,5,2735.37,0,Regular
16005,11,4,578.71,0,Regular
16006,210,1,101.4,1,Occasional
16007,47,4,1693.81,0,Regular
16008,23,3,478.78,0,Regular
16009,21,4,972.11,0,Regular
16010,245,3,392.4,1,Occasional
16011,7,16,3352.96,3,High-Value
16012,34,3,1415.29,0,Regular
16013,3,47,37130.6,3,High-Value
16014,37,3,646.83,0,Regular
16015,3,3,704.55,0,Regular
16016,2,8,1465.51,0,Regular
16017,46,1,211.88,0,Regular
16018,38,2,408.90000000000003,0,Regular
16019,46,9,3786.2400000000002,0,Regular
16020,16,3,851.01,0,Regular
16022,259,1,602.63,1,Occasional
16023,45,3,719.81,0,Regular
16024,11,1,251.03,0,Regular
16025,29,1,439.65999999999997,0,Regular
16026,42,1,236.09,0,Regular
16027,91,6,934.62,0,Regular
16029,38,63,80850.84,2,High-Value
16030,309,1,331.24,1,Occasional
16031,91,2,547.9,0,Regular
16033,5,20,8778.82,3,High-Value
16034,195,3,437.7,1,Occasional
16036,86,2,758.92,0,Regular
16037,269,3,855.02,1,Occasional
16038,7,3,471.78000000000003,0,Regular
16040,64,3,1313.55,0,Regular
16041,30,3,3166.4,0,Regular
16042,21,5,1177.47,0,Regular
16043,37,4,773.99,0,Regular
16045,119,4,1340.7,0,Regular
16048,372,2,256.44,1,Occasional
16049,39,3,1074.81,0,Regular
16050,173,1,137.9,1,Occasional
16052,53,1,362.06,0,Regular
16053,32,2,1511.95,0,Regular
16054,144,1,783.9,1,Occasional
16055,220,1,134.8,1,Occasional
16056,44,1,650.75,0,Regular
16057,15,7,2263.12,0,Regular
16059,65,6,1453.16,0,Regular
16062,9,4,1153.62,0,Regular
16063,259,1,335.32,1,Occasional
16065,364,1,367.14,1,Occasional
16066,16,5,1521.04,0,Regular
16070,21,2,852.15,0,Regular
16071,44,1,326.24,0,Regular
16072,287,1,584.3199999999999,1,Occasional
16073,296,1,122.39999999999999,1,Occasional
16076,2,10,2234.73,0,Regular
16078,283,1,79.2,1,Occasional
16079,16,3,1352.0,0,Regular
16080,81,2,217.16,0,Regular
16081,55,5,2799.42,0,Regular
16083,100,2,1317.62,0,Regular
16084,298,1,436.18,1,Occasional
16085,22,5,981.51,0,Regular
16086,58,5,1121.39,0,Regular
16091,154,2,315.06,1,Occasional
16092,114,3,817.86,0,Regular
16093,106,1,17.0,0,Regular
16094,11,4,1078.23,0,Regular
16096,263,1,320.62,1,Occasional
16097,239,1,185.04999999999998,1,Occasional
16098,87,7,2005.63,0,Regular
16099,49,3,731.9,0,Regular
16101,70,1,1290.7,0,Regular
16102,41,3,1842.14,0,Regular
16103,6,6,1429.64,0,Regular
16104,61,1,298.21,0,Regular
16105,248,1,336.96,1,Occasional
16106,65,1,108.38,0,Regular
16107,17,7,3204.1600000000003,0,Regular
16108,84,1,842.5,0,Regular
16109,218,2,611.88,1,Occasional
16110,44,3,1320.95,0,Regular
16112,142,4,195.73999999999998,0,Regular
16113,182,1,161.38,1,Occasional
16114,170,1,135.75000000000003,1,Occasional
16115,9,8,1660.8799999999999,0,Regular
16116,211,1,612.78,1,Occasional
16117,189,1,232.21,1,Occasional
16119,7,2,423.36,0,Regular
16120,58,4,1309.14,0,Regular
16121,56,2,854.66,0,Regular
16122,72,4,684.4200000000001,0,Regular
16123,51,1,307.78,0,Regular
16124,316,1,249.0,1,Occasional
16125,366,1,289.35,1,Occasional
16126,28,4,6287.77,0,Regular
16127,38,1,656.25,0,Regular
16128,17,5,1880.22,0,Regular
16131,51,6,3506.54,0,Regular
16133,3,33,14589.04,3,High-Value
16134,21,2,618.09,0,Regular
16135,262,1,517.55,1,Occasional
16136,59,3,709.38,0,Regular
16139,18,3,635.41,0,Regular
16140,65,2,725.18,0,Regular
16141,87,1,620.4,0,Regular
16142,249,1,535.34,1,Occasional
16143,2,6,2424.94,0,Regular
16144,246,1,175.2,1,Occasional
16145,8,11,3799.4900000000002,0,Regular
16146,156,3,734.13,1,Occasional
16147,133,1,375.0,0,Regular
16148,295,1,76.32000000000001,1,Occasional
16149,4,2,280.52,0,Regular
16150,42,5,2053.02,0,Regular
16152,268,1,1829.04,1,Occasional
16153,49,5,1824.23,0,Regular
16156,8,9,3092.04,0,Regular
16157,15,3,656.69,0,Regular
16159,281,1,348.2,1,Occasional
16160,64,2,1025.44,0,Regular
16161,1,19,5533.67,3,High-Value
16162,251,1,37.4,1,Occasional
16163,231,2,856.6,1,Occasional
16164,16,3,822.48,0,Regular
16168,10,27,3787.6,3,High-Value
16169,7,4,1822.97,0,Regular
16170,50,6,1885.05,0,Regular
16171,58,1,73.2,0,Regular
16172,94,5,1140.21,0,Regular
16173,15,6,1418.32,0,Regular
16174,125,3,1009.5500000000001,0,Regular
16175,93,4,1037.59,0,Regular
16177,49,1,331.95,0,Regular
16178,137,1,197.9,0,Regular
16179,60,1,215.83,0,Regular
16180,99,8,10254.18,0,Regular
16181,72,1,305.54,0,Regular
16182,71,4,6617.65,0,Regular
16183,66,1,338.71000000000004,0,Regular
16184,63,6,1158.79,0,Regular
16185,16,2,529.41,0,Regular
16186,22,12,4006.94,0,Regular
16187,31,15,6911.4400000000005,3,High-Value
16188,44,4,981.86,0,Regular
16189,15,2,215.48,0,Regular
16190,39,1,215.08,0,Regular
16191,2,13,5180.52,0,Regular
16193,236,1,314.45,1,Occasional
16198,74,1,400.68100000000004,0,Regular
16200,3,2,1068.8700000000001,0,Regular
16201,2,4,1863.47,0,Regular
16202,360,1,365.27,1,Occasional
16203,58,4,592.9,0,Regular
16204,22,1,384.18,0,Regular
16205,30,4,757.63,0,Regular
16206,54,4,537.0600000000001,0,Regular
16207,24,1,394.38,0,Regular
16208,44,2,664.26,0,Regular
16209,88,5,2262.62,0,Regular
16210,1,18,21086.3,3,High-Value
16211,88,1,547.02,0,Regular
16212,18,2,690.34,0,Regular
16213,78,1,159.0,0,Regular
16214,170,3,1062.75,1,Occasional
16215,80,1,242.35,0,Regular
16216,266,1,914.9300000000001,1,Occasional
16217,234,2,304.25,1,Occasional
16218,29,7,3084.68,0,Regular
16221,36,3,860.86,0,Regular
16222,317,1,773.5500000000001,1,Occasional
16224,56,4,1295.3,0,Regular
16225,44,5,1096.32,0,Regular
16226,202,3,255.12,1,Occasional
16227,224,1,314.22,1,Occasional
16229,86,2,1010.6,0,Regular
16230,189,2,542.03,1,Occasional
16232,43,4,990.88,0,Regular
16233,70,3,536.6800000000001,0,Regular
16235,40,5,867.31,0,Regular
16236,77,1,432.2,0,Regular
16239,56,2,414.2,0,Regular
16240,23,2,3718.8,0,Regular
16241,9,13,2590.31,0,Regular
16242,7,7,3579.86,0,Regular
16243,33,2,409.1,0,Regular
16244,211,2,1522.75,1,Occasional
16245,23,3,1413.66,0,Regular
16247,169,1,114.56,1,Occasional
16248,61,1,152.94,0,Regular
16249,52,5,1800.07,0,Regular
16250,260,2,389.44,1,Occasional
16253,66,2,3683.86,0,Regular
16255,16,8,2619.91,0,Regular
16256,266,1,752.4300000000001,1,Occasional
16257,176,1,46.95,1,Occasional
16258,44,5,5203.51,0,Regular
16260,50,1,1035.45,0,Regular
16261,16,4,728.54,0,Regular
16265,8,9,5447.0,0,Regular
16266,73,7,861.89,0,Regular
16268,70,2,667.65,0,Regular
16270,352,1,1141.24,1,Occasional
16271,2,5,1404.64,0,Regular
16272,116,1,411.7,0,Regular
16274,372,1,351.75,1,Occasional
16275,196,1,559.87,1,Occasional
16276,176,1,810.6000000000001,1,Occasional
16278,99,1,566.38,0,Regular
16279,20,3,1502.78,0,Regular
16281,71,1,2062.06,0,Regular
16282,339,1,168.3,1,Occasional
16283,5,5,1570.81,0,Regular
16284,30,2,812.68,0,Regular
16287,169,1,142.5,1,Occasional
16292,121,1,302.25,0,Regular
16293,21,10,2248.9900000000002,0,Regular
16295,9,4,1328.55,0,Regular
16297,268,1,301.9,1,Occasional
16298,22,3,598.2,0,Regular
16302,126,1,233.22,0,Regular
16303,25,3,5360.63,0,Regular
16305,138,1,361.21999999999997,0,Regular
16306,213,6,632.27,1,Occasional
16308,37,4,2560.0,0,Regular
16309,105,2,706.57,0,Regular
16311,17,2,616.26,0,Regular
16313,2,2,274.15000000000003,0,Regular
16315,330,1,226.37,1,Occasional
16316,63,8,2938.91,0,Regular
16317,119,3,1341.65,0,Regular
16318,34,1,328.15,0,Regular
16319,217,1,404.40000000000003,1,Occasional
16320,171,2,1038.46,1,Occasional
16321,71,5,373.65000000000003,0,Regular
16322,0,2,326.75,0,Regular
16323,195,1,207.50000000000003,1,Occasional
16324,127,3,408.59000000000003,0,Regular
16325,46,3,594.24,0,Regular
16326,5,14,3039.2200000000003,0,Regular
16327,13,6,3820.27,0,Regular
16330,17,3,251.91,0,Regular
16332,27,7,1582.8,0,Regular
16333,7,22,26626.8,3,High-Value
16337,36,1,151.05,0,Regular
16338,156,1,214.79999999999998,1,Occasional
16339,283,1,94.05,1,Occasional
16340,106,1,534.31,0,Regular
16341,24,4,1971.87,0,Regular
16342,74,4,322.41,0,Regular
16343,15,2,328.58,0,Regular
16344,157,1,101.10000000000001,1,Occasional
16345,43,1,565.46,0,Regular
16347,10,2,847.45,0,Regular
16348,31,7,1415.65,0,Regular
16349,290,1,53.5,1,Occasional
16350,20,4,1116.47,0,Regular
16351,332,1,153.9,1,Occasional
16352,17,2,494.44,0,Regular
16353,3,23,6675.71,3,High-Value
16354,62,2,395.8,0,Regular
16356,197,3,211.77,1,Occasional
16357,32,3,658.88,0,Regular
16358,0,4,2027.5,0,Regular
16359,6,9,1750.92,0,Regular
16360,4,6,3450.41,0,Regular
16361,9,4,891.21,0,Regular
16362,31,5,709.99,0,Regular
16363,52,1,109.36000000000001,0,Regular
16364,11,2,705.79,0,Regular
16365,17,9,1540.42,0,Regular
16366,18,1,327.3,0,Regular
16367,36,2,800.67,0,Regular
16368,1,2,479.91,0,Regular
16369,17,3,1545.41,0,Regular
16370,81,4,1301.91,0,Regular
16372,32,2,355.73,0,Regular
16374,65,2,466.73,0,Regular
16376,8,2,974.96,0,Regular
16377,266,1,676.2,1,Occasional
16378,246,3,362.95,1,Occasional
16379,3,4,2157.4,0,Regular
16380,60,1,1743.1499999999999,0,Regular
16383,74,2,643.76,0,Regular
16384,89,2,584.5,0,Regular
16385,59,3,554.86,0,Regular
16386,28,2,302.57,0,Regular
16387,322,1,94.36,1,Occasional
16389,52,4,1382.07,0,Regular
16392,269,1,217.89,1,Occasional
16393,1,13,3040.96,0,Regular
16394,56,5,1555.34,0,Regular
16395,60,5,1482.06,0,Regular
16398,153,2,1705.8,1,Occasional
16399,18,2,408.02,0,Regular
16400,94,1,303.93,0,Regular
16401,0,12,4098.32,0,Regular
16402,264,2,293.45,1,Occasional
16403,311,1,177.5,1,Occasional
16404,69,1,443.05,0,Regular
16405,301,2,167.25,1,Occasional
16406,18,1,154.35,0,Regular
16407,12,10,2079.68,0,Regular
16409,35,5,2022.98,0,Regular
16411,18,2,211.7,0,Regular
16412,53,1,135.99,0,Regular
16413,56,1,262.2,0,Regular
16414,21,2,126.25,0,Regular
16415,43,1,200.27,0,Regular
16416,26,3,1051.4,0,Regular
16418,44,3,631.12,0,Regular
16419,112,6,958.71,0,Regular
16422,16,51,34684.4,3,High-Value
16423,24,1,346.12,0,Regular
16424,190,1,133.56,1,Occasional
16425,301,1,302.7,1,Occasional
16426,1,10,1863.76,0,Regular
16427,262,2,241.06,1,Occasional
16429,105,1,284.55,0,Regular
16430,56,1,300.85,0,Regular
16431,212,3,623.28,1,Occasional
16432,63,1,287.4,0,Regular
16433,27,1,184.26,0,Regular
16434,28,7,1511.8,0,Regular
16438,5,5,798.35,0,Regular
16440,7,5,3640.67,0,Regular
16441,66,2,381.2,0,Regular
16442,1,3,609.3,0,Regular
16444,45,4,654.67,0,Regular
16445,33,1,230.51,0,Regular
16446,0,2,168472.5,4,High-Value
16447,135,1,255.91,0,Regular
16448,197,1,182.99,1,Occasional
16449,197,2,707.69,1,Occasional
16450,149,1,311.92,1,Occasional
16451,87,1,266.97,0,Regular
16454,44,2,6.9,0,Regular
16455,63,7,1841.18,0,Regular
16456,98,5,2158.18,0,Regular
16457,217,1,208.36,1,Occasional
16458,2,18,3482.7400000000002,3,High-Value
16460,27,3,811.23,0,Regular
16461,177,1,142.92,1,Occasional
16462,73,3,136.0,0,Regular
16463,20,4,1422.4,0,Regular
16464,19,3,1298.66,0,Regular
16466,33,7,1595.96,0,Regular
16468,73,1,74.9,0,Regular
16469,23,4,625.42,0,Regular
16470,51,4,752.77,0,Regular
16471,274,1,223.95000000000002,1,Occasional
16473,164,3,316.11,1,Occasional
16474,6,7,1810.65,0,Regular
16475,87,4,544.3,0,Regular
16477,63,7,2494.46,0,Regular
16478,24,3,331.0,0,Regular
16479,9,2,300.83,0,Regular
16480,75,1,769.29,0,Regular
16482,15,1,220.62,0,Regular
16483,191,1,139.35,1,Occasional
16484,173,2,404.3,1,Occasional
16485,76,1,363.65,0,Regular
16488,32,3,498.8,0,Regular
16491,46,1,731.5,0,Regular
16493,79,4,1351.63,0,Regular
16494,296,1,826.53,1,Occasional
16495,2,3,648.26,0,Regular
16496,8,3,1599.52,0,Regular
16497,49,6,2965.69,0,Regular
16498,160,2,100.97,1,Occasional
16499,359,2,365.45,1,Occasional
16500,4,6,400.86,0,Regular
16503,106,4,1431.93,0,Regular
16504,24,1,465.88,0,Regular
16505,31,1,777.6,0,Regular
16506,19,2,90.30000000000001,0,Regular
16509,296,1,363.7,1,Occasional
16510,371,1,248.1,1,Occasional
16511,21,3,918.33,0,Regular
16513,4,4,874.59,0,Regular
16515,51,5,1624.14,0,Regular
16516,29,1,101.69999999999999,0,Regular
16517,276,1,162.7,1,Occasional
16518,60,2,484.32,0,Regular
16519,24,2,215.07999999999998,0,Regular
16520,185,3,1046.57,1,Occasional
16523,1,21,9418.470000000001,3,High-Value
16525,1,26,13027.45,3,High-Value
16526,171,1,290.36,1,Occasional
16527,80,1,228.06,0,Regular
16528,3,1,244.41,0,Regular
16529,189,1,455.25,1,Occasional
16531,21,7,1244.59,0,Regular
16532,17,3,6748.8,0,Regular
16533,18,3,1082.81,0,Regular
16535,4,1,593.75,0,Regular
16536,109,1,548.12,0,Regular
16539,2,4,1388.81,0,Regular
16542,53,1,119.62,0,Regular
